,0,1,2
0,0.07311936,0.48912615,-9.819386
1,-0.08967687,1.7157562,-11.769671
2,0.623624,0.9742686,-10.45643
3,-0.10433917,1.7924563,-11.181712
4,-0.55339986,1.1980654,-11.062502
5,-1.8274635,-0.11863782,-11.724108
6,0.7338136,0.992751,-11.512389
7,0.05369795,1.1370978,-10.197315
8,0.10362591,0.5651387,-9.746367
9,-0.74027914,-0.75409573,-13.453981
10,-0.90265614,-0.3934579,-13.9007845
11,-1.1512957,0.48618686,-13.315881
12,-1.0352259,1.3290752,-11.127086
13,-0.22985087,0.17712182,-13.204033
14,-1.391964,-0.67072463,-12.668336
15,-0.117436394,-0.6716056,-11.205
16,-1.3061278,1.5401217,-11.349487
17,-0.5492328,-0.6772498,-13.64936
18,-0.85114235,1.7572218,-12.017459
19,-1.4852129,-0.5607803,-12.616438
20,-1.1334474,0.6349213,-14.879174
21,-1.3185015,-0.09105993,-11.446593
22,-0.44528395,-0.56882197,-10.788247
23,-0.24056838,0.39547926,-11.048928
24,-0.81338644,-0.527357,-14.824297
25,-1.1789628,-0.6862542,-14.6503935
26,-0.14087893,-0.5433424,-10.991303
27,-0.641785,-0.40299538,-15.025107
28,-0.008668717,-0.039606847,-10.248988
29,-1.2621148,0.8452752,-10.423881
30,-0.011118384,0.20536762,-10.010813
31,-1.1180203,0.64086264,-14.913353
32,-2.3031468,0.1903115,-11.862422
33,-1.0675607,1.4903269,-11.157053
34,-1.480149,-0.051705953,-10.896338
35,-0.5017899,1.430538,-12.044166
36,0.044912506,0.32040554,-9.890831
37,-0.33587664,0.26694933,-13.038382
38,-1.2346673,-0.67978257,-14.560466
39,-0.17143741,-0.62363607,-10.969239
40,-1.561625,0.030114563,-14.020919
41,-0.925204,0.31125656,-14.970923
42,-0.77674776,-0.5956574,-14.058055
43,-1.2362767,-0.5938782,-12.106387
44,-0.16288197,1.79535,-11.777728
45,-0.04681841,-0.1466596,-10.281016
46,0.31317675,1.9946663,-13.069149
47,0.25290403,1.7574462,-10.706215
48,0.38778135,2.0603967,-11.603124
49,0.17890598,1.8111829,-10.763211
50,-0.87377053,-1.1131827,-14.259447
51,-0.081345245,1.4317126,-10.515976
52,0.115539566,1.1639217,-9.825513
53,-0.95926774,-0.617932,-14.075702
54,-1.2194479,0.8008628,-14.906288
55,-0.22299594,-0.36524352,-10.446728
56,-0.8701402,-1.1377206,-14.25571
57,-0.49769956,1.9507682,-12.422162
58,-0.09241312,-0.53342336,-11.243679
59,-0.84952253,-0.5712284,-14.839108
60,-1.8219483,-0.099903315,-13.666268
61,0.11653549,0.57758856,-11.359031
62,-0.65402967,-0.016680187,-10.917822
63,-0.31361088,-0.62520355,-10.826679
64,-0.061274055,0.24853174,-10.048314
65,-1.4982688,-0.7605974,-12.010172
66,0.33150265,1.4666966,-11.2238
67,-0.8276856,-0.66139776,-14.862014
68,-1.4826297,0.33921733,-10.731778
69,-0.42939654,-0.40209505,-10.624117
70,-0.7687907,-0.5511432,-10.962869
71,-0.89791745,-1.0707389,-14.217674
72,-1.0815315,1.1127567,-13.4685545
73,-1.4386823,-0.6090669,-14.142405
74,-1.3229098,-0.706775,-11.666596
75,-0.9226525,0.5027846,-14.900492
76,-0.06784559,0.011256128,-10.166855
77,-0.6644502,-0.28368634,-11.3287115
78,-0.03158723,0.039404593,-10.222442
79,-2.2651885,0.16673522,-12.333585
80,-0.9218199,-1.2332404,-14.006048
81,-0.58524483,0.9975058,-13.748749
82,-1.302442,1.8120059,-13.78686
83,-0.91448617,-0.5516254,-13.991824
84,-0.4542423,0.8006206,-13.604558
85,-0.98732376,1.0180633,-13.455439
86,-0.8981992,0.077467486,-14.274965
87,-0.8985802,-1.2242373,-14.017722
88,-1.4175537,-0.5649211,-12.8353615
89,-0.60622025,-0.651053,-13.601426
90,-0.63467944,1.2908882,-12.340072
91,-1.6956899,-0.6815148,-11.106184
92,-1.6233146,-0.6081878,-11.091441
93,-1.8306117,1.3214942,-11.291072
94,-1.7717685,0.2704957,-11.292629
95,-1.5233887,-0.5535153,-11.110483
96,0.016816057,0.8938752,-10.007484
97,-1.5549625,0.7989924,-10.483587
98,-0.8693277,0.86431974,-10.6009245
99,-0.30524194,1.2053148,-13.699683
100,-1.4849175,0.22007075,-10.471488
101,-1.2107437,-0.27004185,-14.103033
102,-0.5663821,0.49323767,-11.492154
103,-1.4358087,0.9458267,-12.18619
104,-1.7407522,1.1165885,-13.310505
105,0.34721908,1.5995657,-12.901197
106,-1.7501531,1.0841259,-13.382631
107,0.21105693,0.7039266,-10.051303
108,-0.7802492,0.45559517,-11.966906
109,0.4985556,1.5338056,-11.33884
110,-1.3839854,0.8601926,-11.388171
111,-1.2231965,-0.4362187,-14.082341
112,0.12657368,0.24538778,-9.934491
113,-1.4573525,-0.5307692,-13.666345
114,0.3937356,1.6063795,-12.95216
115,-0.61642903,-0.5015121,-13.324437
116,-0.5919881,-0.41636044,-13.001059
117,-1.1757708,1.590091,-14.047667
118,-0.04685318,1.5621978,-11.099683
119,-0.18555711,0.090647064,-10.229334
120,0.22169852,1.6247313,-11.997893
121,-1.218996,-0.6025898,-13.56127
122,0.38702717,0.17979115,-10.722306
123,-1.9922295,-0.105826944,-12.294983
124,-2.0502043,0.60671675,-12.607795
125,-0.9854605,0.6866292,-11.122783
126,-1.435276,1.2148606,-11.552293
127,-1.3761057,-0.76331204,-13.995928
128,-1.9480586,1.0733895,-12.4145155
129,-1.9258468,1.3570062,-11.76656
130,-0.59501004,1.8050928,-11.957647
131,-0.55858475,1.7242694,-11.992959
132,-2.0937629,1.10319,-12.604732
133,-0.34342876,0.86412114,-12.350356
134,-1.1845456,1.1648195,-12.564941
135,-0.6327501,0.95019364,-14.2029915
136,-0.4039208,0.7241589,-13.722549
137,0.06412695,2.0934455,-12.894819
138,-0.44560203,1.67762,-12.104287
139,0.26039743,1.5992897,-10.849925
140,0.45104474,1.481537,-10.743689
141,0.6439106,1.4647533,-11.207704
142,-0.78395575,0.5380255,-11.400565
143,0.3292861,0.6912571,-11.589966
144,0.78361505,0.9917319,-10.941115
145,-1.8123721,0.37096167,-13.859487
146,-1.9849128,0.14429432,-12.616871
147,-2.0108569,0.17376404,-12.520298
148,-1.9517272,0.16774054,-12.441341
149,0.1188541,0.48374963,-9.762225
150,-2.535911,-0.12869881,-11.950398
151,-1.3846836,1.8001941,-13.350787
152,-0.7174338,0.57070714,-12.762636
153,-1.5383108,-0.09508421,-14.090258
154,-1.0135012,0.46017918,-11.407684
155,-0.66038275,1.2406992,-11.888584
156,-0.93727833,1.2340728,-12.756221
157,-1.0287405,1.4019908,-12.425416
158,-0.5058772,1.8042256,-12.510213
159,0.52726215,0.3796356,-11.251663
160,-0.061614264,0.27840197,-9.953587
161,0.7364121,0.99228686,-12.043875
162,0.48750937,1.5329533,-11.140988
163,-1.1089038,-0.03980172,-13.981745
164,0.38950548,1.3567775,-10.808824
165,0.6615861,0.72012013,-11.373445
166,-1.8548373,-0.0017272866,-12.426696
167,-1.2868183,-0.022736607,-14.082565
168,0.3271115,1.64191,-12.742163
169,-0.8226578,-0.08931901,-11.055335
170,-1.3903078,-0.035074987,-11.602691
171,-1.7093225,-0.12441296,-14.002063
172,-1.4080176,1.4546031,-11.393883
173,-1.386417,1.0727218,-11.247303
174,-0.72845274,1.363627,-11.989857
175,0.4614545,1.5428064,-11.047996
176,0.45214698,1.282263,-11.396824
177,-1.8767552,1.2469776,-12.035422
178,0.28361258,1.6548663,-13.033707
179,0.2446827,1.6755394,-13.067118
180,-1.7854384,1.4169065,-11.870189
181,-0.8967327,0.9806332,-11.672122
182,-0.6431236,1.1241095,-11.713538
183,-0.71455985,1.2083839,-11.807857
184,-1.0848055,1.365085,-12.507712
185,-0.73177093,0.99912536,-11.381081
186,-0.61490935,1.1626319,-11.966872
187,-1.0804042,1.4387683,-12.602114
188,-0.64804703,1.247995,-11.6747675
189,-0.6116793,1.254873,-11.786131
190,-0.7183428,1.1249352,-12.000679
191,-0.47786647,1.0983028,-12.014794
192,-1.664713,1.0387244,-10.620407
193,-1.392492,0.59349215,-10.50293
194,-0.5006005,1.0501963,-10.737243
195,-1.353731,0.49110618,-10.85217
196,-1.0923113,1.3572836,-11.72241
197,0.5794241,1.379214,-10.561656
198,-0.7670444,0.45250446,-10.653544
199,-1.1059724,1.1463894,-11.012606
200,0.3044274,0.69078755,-13.001588
201,-0.48645827,0.6143146,-13.203892
202,-0.6487991,0.061004248,-13.721848
203,-0.62354225,0.09355205,-13.807025
204,-1.2091889,0.7385049,-14.900391
205,-0.8688959,0.5005579,-13.782128
206,-0.5742114,-0.3267257,-13.254568
207,-1.028522,-0.10589179,-12.377037
208,-1.0905565,-0.3993054,-14.386121
209,-1.2129632,1.1340945,-11.3972645
210,-0.8989874,1.0804807,-11.819916
211,-1.5448904,1.0137361,-10.7805
212,-0.48219755,1.1129032,-10.937351
213,-1.2502539,0.85776854,-10.74236
214,-1.3036681,0.870005,-10.808187
215,-1.360066,0.9107856,-10.826276
216,-0.34791365,1.4767962,-11.291597
